exchangeCD,ticker,timestamp,lastPrice,shortNM
"XSHE","002046",1462345158000,10.990,"轴研科技"
"XSHE","002047",1462345158000,10.810,"宝鹰股份"
"XSHE","002048",1462345158000,20.380,"宁波华翔"
"XSHE","002049",1462345158000,39.330,"同方国芯"
"XSHE","002050",1462345158000,7.680,"三花股份"
"XSHE","002051",1462345158000,22.200,"中工国际"
"XSHE","002052",1462345158000,10.030,"同洲电子"
"XSHE","002053",1462345158000,29.000,"云南盐化"
"XSHE","002054",1462345158000,10.150,"德美化工"
"XSHE","002055",1462345158000,32.300,"得润电子"
"XSHE","002056",1462345158000,28.530,"横店东磁"
"XSHE","002057",1462345158000,13.650,"中钢天源"
"XSHE","002058",1462345158000,27.030,"威 尔 泰"
"XSHE","002059",1462345158000,9.810,"云南旅游"
"XSHE","002060",1462345158000,7.370,"粤 水 电"
"XSHE","002061",1462345158000,7.140,"*ST江化 "
"XSHE","002062",1462345158000,5.910,"宏润建设"
"XSHE","002063",1462345158000,13.600,"远光软件"
"XSHE","002064",1462345158000,4.760,"华峰氨纶"
"XSHE","002065",1462345158000,25.100,"东华软件"
"XSHE","002066",1462345158000,16.420,"瑞泰科技"
"XSHE","002067",1462345158000,7.150,"景兴纸业"
"XSHE","002068",1462345158000,7.370,"黑猫股份"
"XSHE","002069",1462345158000,8.880,"*ST獐岛 "
"XSHE","002070",1462345158000,20.410,"众和股份"
"XSHE","002071",1462345158000,14.650,"长城影视"
"XSHE","002072",1462345158000,22.640,"凯瑞德  "
"XSHE","002073",1462345158000,11.570,"软控股份"
"XSHE","002074",1462345158000,35.100,"国轩高科"
"XSHE","002075",1462345158000,10.140,"沙钢股份"
"XSHE","002076",1462345158000,14.140,"雪 莱 特"
"XSHE","002077",1462345158000,15.940,"大港股份"
"XSHE","002078",1462345158000,5.380,"太阳纸业"
"XSHE","002079",1462345158000,8.540,"苏州固锝"
"XSHE","002080",1462345158000,18.920,"中材科技"
"XSHE","002081",1462345158000,15.680,"金 螳 螂"
"XSHE","002082",1462345158000,18.410,"栋梁新材"
"XSHE","002083",1462345158000,6.290,"孚日股份"
"XSHE","002084",1462345158000,11.460,"海鸥卫浴"
"XSHE","002085",1462345158000,16.860,"万丰奥威"
"XSHE","002086",1462345158000,18.190,"东方海洋"
"XSHE","002087",1462345158000,7.850,"新野纺织"
"XSHE","002088",1462345158000,15.360,"鲁阳节能"
"XSHE","002089",1462345158000,16.880,"新 海 宜"
"XSHE","002090",1462345158000,29.850,"金智科技"
"XSHE","002091",1462345158000,14.990,"江苏国泰"
"XSHE","002092",1462345158000,7.730,"中泰化学"
"XSHE","002093",1462345158000,11.610,"国脉科技"
"XSHE","002094",1462345158000,24.720,"青岛金王"
"XSHE","002095",1462345158000,56.720,"生 意 宝"
"XSHE","002096",1462345158000,17.320,"南岭民爆"
"XSHE","002097",1462345158000,9.540,"山河智能"
"XSHE","002098",1462345158000,13.470,"浔兴股份"
"XSHE","002099",1462345158000,9.490,"海翔药业"
"XSHE","002100",1462345158000,9.540,"天康生物"
"XSHE","002101",1462345158000,21.620,"广东鸿图"
"XSHE","002102",1462345158000,13.120,"冠福股份"
"XSHE","002103",1462345158000,27.800,"广博股份"
"XSHE","002104",1462345158000,16.490,"恒宝股份"
"XSHE","002105",1462345158000,10.180,"信隆实业"
"XSHE","002106",1462345158000,10.890,"莱宝高科"
"XSHE","002107",1462345158000,16.880,"沃华医药"
"XSHE","002108",1462345158000,20.280,"沧州明珠"
"XSHE","002109",1462345158000,7.390,"*ST兴化 "
"XSHE","002110",1462345158000,6.610,"三钢闽光"
"XSHE","002111",1462345158000,26.410,"威海广泰"
"XSHE","002112",1462345158000,19.120,"三变科技"
"XSHE","002113",1462345158000,28.990,"天润控股"
"XSHE","002114",1462345158000,25.070,"罗平锌电"
"XSHE","002115",1462345158000,11.150,"三维通信"
"XSHE","002116",1462345158000,13.720,"中国海诚"
"XSHE","002117",1462345158000,30.570,"东港股份"
"XSHE","002118",1462345158000,14.900,"紫鑫药业"
"XSHE","002119",1462345158000,22.830,"康强电子"
"XSHE","002120",1462345158000,23.850,"新海股份"
"XSHE","002121",1462345158000,26.390,"科陆电子"
"XSHE","002122",1462345158000,6.880,"天马股份"
"XSHE","002123",1462345158000,19.020,"荣信股份"
"XSHE","002124",1462345158000,25.860,"天邦股份"
"XSHE","002125",1462345158000,17.440,"湘潭电化"
"XSHE","002126",1462345158000,16.240,"银轮股份"
"XSHE","002127",1462345158000,21.140,"南极电商"
"XSHE","002128",1462345158000,8.030,"露天煤业"
"XSHE","002129",1462345158000,8.290,"中环股份"
"XSHE","002130",1462345158000,16.320,"沃尔核材"
"XSHE","002131",1462345158000,18.850,"利欧股份"
"XSHE","002132",1462345158000,7.100,"恒星科技"
"XSHE","002133",1462345158000,7.220,"广宇集团"
"XSHE","002134",1462345158000,16.210,"天津普林"
"XSHE","002135",1462345158000,9.400,"东南网架"
"XSHE","002136",1462345158000,16.110,"安 纳 达"
"XSHE","002137",1462345158000,14.930,"麦达数字"
"XSHE","002138",1462345158000,15.780,"顺络电子"
"XSHE","002139",1462345158000,19.690,"拓邦股份"
"XSHE","002140",1462345158000,18.220,"东华科技"
"XSHE","002141",1462345158000,25.800,"蓉胜超微"
"XSHE","002142",1462345158000,14.570,"宁波银行"
"XSHE","002143",1462345158000,26.900,"印纪传媒"
"XSHE","002144",1462345158000,20.890,"宏达高科"
"XSHE","002145",1462345158000,21.300,"中核钛白"
"XSHE","002146",1462345158000,7.060,"荣盛发展"
"XSHE","002147",1462345158000,17.620,"新光圆成"
"XSHE","002148",1462345158000,18.450,"北纬通信"
"XSHE","002149",1462345158000,25.200,"西部材料"
"XSHE","002150",1462345158000,13.680,"通润装备"
"XSHE","002151",1462345158000,27.090,"北斗星通"
"XSHE","002152",1462345158000,25.300,"广电运通"
"XSHE","002153",1462345158000,86.230,"石基信息"
"XSHE","002154",1462345158000,5.340,"报 喜 鸟"
"XSHE","002155",1462345158000,11.920,"湖南黄金"
"XSHE","002156",1462345158000,13.520,"通富微电"
"XSHE","002157",1462345158000,18.850,"正邦科技"
"XSHE","002158",1462345158000,20.460,"汉钟精机"
"XSHE","002159",1462345158000,23.750,"三特索道"
"XSHE","002160",1462345158000,9.510,"常铝股份"
"XSHE","002161",1462345158000,14.970,"远 望 谷"
"XSHE","002162",1462345158000,9.500,"悦心健康"
"XSHE","002163",1462345158000,7.510,"中航三鑫"
"XSHE","002164",1462345158000,10.350,"宁波东力"
"XSHE","002165",1462345158000,8.100,"红 宝 丽"
"XSHE","002166",1462345158000,11.910,"莱茵生物"
"XSHE","002167",1462345158000,8.430,"东方锆业"
"XSHE","002168",1462345158000,15.690,"深圳惠程"
"XSHE","002169",1462345158000,19.300,"智光电气"
"XSHE","002170",1462345158000,8.740,"芭田股份"
"XSHE","002171",1462345158000,16.450,"楚江新材"
"XSHE","002172",1462345158000,11.350,"澳洋科技"
"XSHE","002173",1462345158000,17.990,"*ST千足 "
"XSHE","002174",1462345158000,34.380,"游族网络"
"XSHE","002175",1462345158000,47.800,"东方网络"
"XSHE","002176",1462345158000,12.340,"江特电机"
"XSHE","002177",1462345158000,9.290,"御银股份"
"XSHE","002178",1462345158000,10.240,"延华智能"
"XSHE","002179",1462345158000,37.700,"中航光电"
"XSHE","002180",1462345158000,44.280,"艾派克  "
"XSHE","002181",1462345158000,8.930,"粤 传 媒"
"XSHE","002182",1462345158000,15.510,"云海金属"
"XSHE","002183",1462345158000,28.480,"怡 亚 通"
"XSHE","002184",1462345158000,25.180,"海得控制"
"XSHE","002185",1462345158000,13.930,"华天科技"
"XSHE","002186",1462345158000,19.320,"全 聚 德"
"XSHE","002187",1462345158000,13.320,"广百股份"
"XSHE","002188",1462345158000,33.180,"巴士在线"
"XSHE","002189",1462345158000,29.840,"利达光电"
"XSHE","002190",1462345158000,35.540,"成飞集成"
"XSHE","002191",1462345158000,10.830,"劲嘉股份"
"XSHE","002192",1462345158000,41.980,"融捷股份"
"XSHE","002193",1462345158000,17.740,"山东如意"
"XSHE","002194",1462345158000,12.120,"武汉凡谷"
"XSHE","002195",1462345158000,24.970,"二三四五"
"XSHE","002196",1462345158000,26.250,"方正电机"
"XSHE","002197",1462345158000,19.870,"证通电子"
"XSHE","002198",1462345158000,10.120,"嘉应制药"
"XSHE","002199",1462345158000,17.930,"*ST东晶 "
"XSHE","002200",1462345158000,20.240,"云投生态"
"XSHE","002201",1462345158000,16.010,"九鼎新材"
"XSHE","002202",1462345158000,16.520,"金风科技"
"XSHE","002203",1462345158000,7.600,"海亮股份"
"XSHE","002204",1462345158000,7.960,"大连重工"
"XSHE","002205",1462345158000,26.200,"国统股份"
"XSHE","002206",1462345158000,15.550,"海 利 得"
"XSHE","002207",1462345158000,21.420,"准油股份"
"XSHE","002208",1462345158000,25.160,"合肥城建"
"XSHE","002209",1462345158000,22.910,"达 意 隆"
"XSHE","002210",1462345158000,19.490,"飞马国际"
"XSHE","002211",1462345158000,10.540,"宏达新材"
"XSHE","002212",1462345158000,11.300,"南洋股份"
"XSHE","002213",1462345158000,25.450,"特 尔 佳"
"XSHE","002214",1462345158000,12.620,"大立科技"
"XSHE","002215",1462345158000,10.770,"诺 普 信"
"XSHE","002216",1462345158000,9.210,"三全食品"
"XSHE","002217",1462345158000,14.910,"合力泰  "
"XSHE","002218",1462345158000,8.960,"拓日新能"
"XSHE","002219",1462345158000,14.900,"恒康医疗"
"XSHE","002220",1462345158000,12.080,"天宝股份"
"XSHE","002221",1462345158000,23.160,"东华能源"
"XSHE","002222",1462345158000,18.840,"福晶科技"
"XSHE","002223",1462345158000,30.680,"鱼跃医疗"
"XSHE","002224",1462345158000,16.420,"三 力 士"
"XSHE","002225",1462345158000,7.390,"濮耐股份"
"XSHE","002226",1462345158000,9.400,"江南化工"
"XSHE","002227",1462345158000,32.760,"奥 特 迅"
"XSHE","002228",1462345158000,18.230,"合兴包装"
"XSHE","002229",1462345158000,26.920,"鸿博股份"
"XSHE","002230",1462345158000,27.830,"科大讯飞"
"XSHE","002231",1462345158000,15.340,"奥维通信"
"XSHE","002232",1462345158000,15.080,"启明信息"
"XSHE","002233",1462345158000,8.880,"塔牌集团"
"XSHE","002234",1462345158000,27.490,"民和股份"
"XSHE","002235",1462345158000,19.980,"安妮股份"
"XSHE","002236",1462345158000,14.390,"大华股份"
"XSHE","002237",1462345158000,11.310,"恒邦股份"
"XSHE","002238",1462345158000,18.140,"天威视讯"
"XSHE","002239",1462345158000,13.400,"奥特佳  "
"XSHE","002240",1462345158000,11.630,"威华股份"
"XSHE","002241",1462345158000,30.500,"歌尔声学"
"XSHE","002242",1462345158000,20.700,"九阳股份"
"XSHE","002243",1462345158000,13.890,"通产丽星"
"XSHE","002244",1462345158000,7.100,"滨江集团"
"XSHE","002245",1462345158000,10.270,"澳洋顺昌"
"XSHE","002246",1462345158000,14.120,"北化股份"
"XSHE","002247",1462345158000,16.640,"帝龙新材"
"XSHE","002248",1462345158000,13.320,"华东数控"
"XSHE","002249",1462345158000,9.440,"大洋电机"
"XSHE","002250",1462345158000,14.150,"联化科技"
"XSHE","002251",1462345158000,12.730,"步 步 高"
"XSHE","002252",1462345158000,37.600,"上海莱士"
"XSHE","002253",1462345158000,58.240,"川大智胜"
"XSHE","002254",1462345158000,14.700,"泰和新材"
"XSHE","002255",1462345158000,7.490,"海陆重工"
"XSHE","002256",1462345158000,20.920,"彩虹精化"
"XSHE","002258",1462345158000,9.950,"利尔化学"
"XSHE","002259",1462345158000,8.050,"升达林业"
"XSHE","002260",1462345158000,28.080,"德奥通航"
"XSHE","002261",1462345158000,14.590,"拓维信息"
"XSHE","002262",1462345158000,22.870,"恩华药业"
"XSHE","002263",1462345158000,7.240,"大 东 南"
"XSHE","002264",1462345158000,8.010,"新 华 都"
"XSHE","002265",1462345158000,12.970,"西仪股份"
"XSHE","002266",1462345158000,5.950,"浙富控股"
"XSHE","002267",1462345158000,10.290,"陕天然气"
"XSHE","002268",1462345158000,34.490,"卫 士 通"
"XSHE","002269",1462345158000,4.710,"美邦服饰"
"XSHE","002270",1462345158000,16.740,"法因数控"
"XSHE","002271",1462345158000,17.030,"东方雨虹"
"XSHE","002272",1462345158000,11.040,"川润股份"
"XSHE","002273",1462345158000,32.910,"水晶光电"
"XSHE","002274",1462345158000,9.740,"华昌化工"
"XSHE","002275",1462345158000,19.260,"桂林三金"
"XSHE","002276",1462345158000,20.840,"万马股份"
"XSHE","002277",1462345158000,11.030,"友阿股份"
"XSHE","002278",1462345158000,13.250,"神开股份"
"XSHE","002279",1462345158000,51.920,"久其软件"
"XSHE","002280",1462345158000,19.710,"联络互动"
"XSHE","002281",1462345158000,56.630,"光迅科技"
"XSHE","002282",1462345158000,12.700,"博深工具"
"XSHE","002283",1462345158000,17.150,"天润曲轴"
"XSHE","002284",1462345158000,21.270,"亚太股份"
"XSHE","002285",1462345158000,8.780,"世联行  "
"XSHE","002286",1462345158000,16.120,"保龄宝  "
"XSHE","002287",1462345158000,39.480,"奇正藏药"
"XSHE","002288",1462345158000,8.870,"超华科技"
"XSHE","002289",1462345158000,26.040,"*ST宇顺 "
"XSHE","002290",1462345158000,24.110,"禾盛新材"
"XSHE","002291",1462345158000,13.890,"星期六  "
"XSHE","002292",1462345158000,34.880,"奥飞娱乐"
"XSHE","002293",1462345158000,14.200,"罗莱生活"
"XSHE","002294",1462345158000,27.780,"信立泰  "
"XSHE","002295",1462345158000,18.550,"精艺股份"
"XSHE","002296",1462345158000,15.600,"辉煌科技"
"XSHE","002297",1462345158000,11.070,"博云新材"
"XSHE","002298",1462345158000,16.890,"中电鑫龙"
"XSHE","002299",1462345158000,24.860,"圣农发展"
"XSHE","002300",1462345158000,10.060,"太阳电缆"
"XSHE","002301",1462345158000,19.450,"齐心集团"
"XSHE","002302",1462345158000,7.710,"西部建设"
"XSHE","002303",1462345158000,11.100,"美盈森  "
"XSHE","002304",1462345158000,69.630,"洋河股份"
"XSHE","002305",1462345158000,5.630,"南国置业"
"XSHE","002306",1462345158000,5.470,"*ST云网 "
"XSHE","002307",1462345158000,8.380,"北新路桥"
"XSHE","002308",1462345158000,15.950,"威创股份"
"XSHE","002309",1462345158000,16.020,"中利科技"
"XSHE","002310",1462345158000,22.990,"东方园林"
"XSHE","002311",1462345158000,16.750,"海大集团"
"XSHE","002312",1462345158000,21.190,"三泰控股"
"XSHE","002313",1462345158000,16.240,"日海通讯"
"XSHE","002314",1462345158000,7.020,"南山控股"
"XSHE","002315",1462345158000,64.610,"焦点科技"
"XSHE","002316",1462345158000,14.300,"键桥通讯"
"XSHE","002317",1462345158000,11.620,"众生药业"
"XSHE","002318",1462345158000,10.960,"久立特材"
"XSHE","002319",1462345158000,16.740,"乐通股份"
"XSHE","002320",1462345158000,15.000,"海峡股份"
"XSHE","002321",1462345158000,10.280,"华英农业"
"XSHE","002322",1462345158000,17.430,"理工环科"
"XSHE","002323",1462345158000,15.580,"雅百特  "
"XSHE","002324",1462345158000,26.230,"普利特  "
"XSHE","002325",1462345158000,11.410,"洪涛股份"
"XSHE","002326",1462345158000,17.610,"永太科技"
"XSHE","002327",1462345158000,8.640,"富安娜  "
"XSHE","002328",1462345158000,10.430,"新朋股份"
"XSHE","002329",1462345158000,16.150,"皇氏集团"
"XSHE","002330",1462345158000,10.700,"得利斯  "
"XSHE","002331",1462345158000,19.900,"皖通科技"
"XSHE","002332",1462345158000,11.100,"仙琚制药"
"XSHE","002333",1462345158000,21.680,"罗普斯金"
"XSHE","002334",1462345158000,9.020,"英威腾  "
"XSHE","002335",1462345158000,42.540,"科华恒盛"
"XSHE","002336",1462345158000,11.370,"*ST人乐 "
"XSHE","002337",1462345158000,8.130,"赛象科技"
"XSHE","002338",1462345158000,55.300,"奥普光电"
"XSHE","002339",1462345158000,16.490,"积成电子"
"XSHE","002340",1462345158000,11.390,"格林美  "
"XSHE","002341",1462345158000,19.660,"新纶科技"
"XSHE","002342",1462345158000,6.120,"巨力索具"
"XSHE","002343",1462345158000,45.100,"慈文传媒"
"XSHE","002344",1462345158000,10.240,"海宁皮城"
"XSHE","002345",1462345158000,11.390,"潮宏基  "
"XSHE","002346",1462345158000,18.240,"柘中股份"
"XSHE","002347",1462345158000,19.450,"泰尔重工"
"XSHE","002348",1462345158000,15.130,"高乐股份"
"XSHE","002349",1462345158000,25.730,"精华制药"
"XSHE","002350",1462345158000,16.200,"北京科锐"
"XSHE","002351",1462345158000,19.890,"漫步者  "
"XSHE","002352",1462345158000,27.700,"鼎泰新材"
"XSHE","002353",1462345158000,18.930,"杰瑞股份"
"XSHE","002354",1462345158000,79.070,"天神娱乐"
"XSHE","002355",1462345158000,20.340,"兴民钢圈"
"XSHE","002356",1462345158000,24.900,"浩宁达  "
"XSHE","002357",1462345158000,14.930,"富临运业"
"XSHE","002358",1462345158000,17.300,"森源电气"
"XSHE","002359",1462345158000,28.740,"齐星铁塔"
"XSHE","002360",1462345158000,13.680,"同德化工"
"XSHE","002361",1462345158000,13.980,"神剑股份"
"XSHE","002362",1462345158000,24.760,"汉王科技"
"XSHE","002363",1462345158000,13.380,"隆基机械"
"XSHE","002364",1462345158000,26.720,"中恒电气"
"XSHE","002365",1462345158000,18.840,"永安药业"
"XSHE","002366",1462345158000,49.330,"台海核电"
"XSHE","002367",1462345158000,15.650,"康力电梯"
"XSHE","002368",1462345158000,35.230,"太极股份"
"XSHE","002369",1462345158000,10.700,"卓翼科技"
"XSHE","002370",1462345158000,30.770,"亚太药业"
"XSHE","002371",1462345158000,25.910,"七星电子"
"XSHE","002372",1462345158000,18.110,"伟星新材"
"XSHE","002373",1462345158000,34.950,"千方科技"
"XSHE","002374",1462345158000,6.850,"丽鹏股份"
"XSHE","002375",1462345158000,11.890,"亚厦股份"
"XSHE","002376",1462345158000,13.040,"新北洋  "
"XSHE","002377",1462345158000,9.920,"国创高新"
"XSHE","002378",1462345158000,11.100,"章源钨业"
"XSHE","002379",1462345158000,4.560,"*ST鲁丰 "
"XSHE","002380",1462345158000,34.520,"科远股份"
"XSHE","002381",1462345158000,13.660,"双箭股份"
"XSHE","002382",1462345158000,25.580,"蓝帆医疗"
"XSHE","002383",1462345158000,32.920,"合众思壮"
"XSHE","002384",1462345158000,17.800,"东山精密"
"XSHE","002385",1462345158000,11.210,"大北农  "
"XSHE","002386",1462345158000,7.770,"天原集团"
"XSHE","002387",1462345158000,18.090,"黑牛食品"
"XSHE","002388",1462345158000,12.800,"新亚制程"
"XSHE","002389",1462345158000,12.970,"南洋科技"
"XSHE","002390",1462345158000,9.900,"信邦制药"
"XSHE","002391",1462345158000,14.410,"长青股份"
"XSHE","002392",1462345158000,5.360,"北京利尔"
"XSHE","002393",1462345158000,37.620,"力生制药"
"XSHE","002394",1462345158000,16.240,"联发股份"
"XSHE","002395",1462345158000,27.400,"双象股份"
"XSHE","002396",1462345158000,20.890,"星网锐捷"
"XSHE","002397",1462345158000,7.640,"梦洁家纺"
"XSHE","002398",1462345158000,13.150,"建研集团"
"XSHE","002399",1462345158000,30.140,"海普瑞  "
"XSHE","002400",1462345158000,19.100,"省广股份"
"XSHE","002401",1462345158000,16.900,"中海科技"
"XSHE","002402",1462345158000,18.990,"和而泰  "
"XSHE","002403",1462345158000,15.270,"爱仕达  "
"XSHE","002404",1462345158000,7.800,"嘉欣丝绸"
"XSHE","002405",1462345158000,26.490,"四维图新"
"XSHE","002406",1462345158000,8.540,"远东传动"
"XSHE","002407",1462345158000,100.000,"多氟多  "
"XSHE","002408",1462345158000,12.720,"齐翔腾达"
"XSHE","002409",1462345158000,30.180,"雅克科技"
"XSHE","002410",1462345158000,14.020,"广联达  "
"XSHE","002411",1462345158000,16.380,"必康股份"
"XSHE","002412",1462345158000,18.520,"汉森制药"
"XSHE","002413",1462345158000,47.800,"雷科防务"
"XSHE","002414",1462345158000,22.800,"高德红外"
"XSHE","002415",1462345158000,31.620,"海康威视"
"XSHE","002416",1462345158000,22.290,"爱施德  "
"XSHE","002417",1462345158000,15.380,"三元达  "
"XSHE","002418",1462345158000,28.160,"康盛股份"
"XSHE","002419",1462345158000,14.000,"天虹商场"
"XSHE","002420",1462345158000,10.100,"毅昌股份"
"XSHE","002421",1462345158000,16.890,"达实智能"
"XSHE","002422",1462345158000,16.140,"科伦药业"
"XSHE","002423",1462345158000,11.920,"*ST中特 "
"XSHE","002424",1462345158000,17.830,"贵州百灵"
"XSHE","002425",1462345158000,23.350,"凯撒股份"
"XSHE","002426",1462345158000,23.730,"胜利精密"
"XSHE","002427",1462345158000,24.790,"尤夫股份"
"XSHE","002428",1462345158000,15.750,"云南锗业"
"XSHE","002429",1462345158000,9.060,"兆驰股份"
"XSHE","002430",1462345158000,7.850,"杭氧股份"
"XSHE","002431",1462345158000,29.390,"棕榈股份"
"XSHE","002432",1462345158000,17.220,"九安医疗"
"XSHE","002433",1462345158000,10.020,"太安堂  "
"XSHE","002434",1462345158000,11.450,"万里扬  "
"XSHE","002435",1462345158000,17.170,"长江润发"
"XSHE","002436",1462345158000,17.620,"兴森科技"
"XSHE","002437",1462345158000,29.360,"誉衡药业"
"XSHE","002438",1462345158000,18.820,"江苏神通"
"XSHE","002439",1462345158000,23.660,"启明星辰"
"XSHE","002440",1462345158000,15.820,"闰土股份"
"XSHE","002441",1462345158000,16.480,"众业达  "
"XSHE","002442",1462345158000,17.170,"龙星化工"
"XSHE","002443",1462345158000,12.420,"金洲管道"
"XSHE","002444",1462345158000,20.570,"巨星科技"
"XSHE","002445",1462345158000,20.670,"中南重工"
"XSHE","002446",1462345158000,29.060,"盛路通信"
"XSHE","002447",1462345158000,7.190,"壹桥海参"
"XSHE","002448",1462345158000,13.020,"中原内配"
"XSHE","002449",1462345158000,12.700,"国星光电"
"XSHE","002450",1462345158000,35.550,"康得新  "
"XSHE","002451",1462345158000,12.280,"摩恩电气"
"XSHE","002452",1462345158000,12.180,"长高集团"
"XSHE","002453",1462345158000,10.550,"天马精化"
"XSHE","002454",1462345158000,14.510,"松芝股份"
"XSHE","002455",1462345158000,8.790,"百川股份"
"XSHE","002456",1462345158000,27.560,"欧菲光  "
"XSHE","002457",1462345158000,10.610,"青龙管业"
"XSHE","002458",1462345158000,43.980,"益生股份"
"XSHE","002459",1462345158000,18.330,"天业通联"
"XSHE","002460",1462345158000,66.660,"赣锋锂业"
"XSHE","002461",1462345158000,12.320,"珠江啤酒"
"XSHE","002462",1462345158000,39.090,"嘉事堂  "
"XSHE","002463",1462345158000,4.630,"沪电股份"
"XSHE","002464",1462345158000,70.550,"金利科技"
"XSHE","002465",1462345158000,12.320,"海格通信"
"XSHE","002466",1462345158000,175.600,"天齐锂业"
"XSHE","002467",1462345158000,14.700,"二六三  "
"XSHE","002468",1462345158000,29.160,"艾迪西  "
"XSHE","002469",1462345158000,9.690,"三维工程"
"XSHE","002470",1462345158000,16.280,"金正大  "
"XSHE","002471",1462345158000,6.610,"中超控股"
"XSHE","002472",1462345158000,22.420,"双环传动"
"XSHE","002473",1462345158000,28.900,"圣莱达  "
"XSHE","002474",1462345158000,13.750,"榕基软件"
"XSHE","002475",1462345158000,28.260,"立讯精密"
"XSHE","002476",1462345158000,9.190,"宝莫股份"
"XSHE","002477",1462345158000,18.110,"雏鹰农牧"
"XSHE","002478",1462345158000,11.730,"常宝股份"
"XSHE","002479",1462345158000,11.530,"富春环保"
"XSHE","002480",1462345158000,10.180,"新筑股份"
"XSHE","002481",1462345158000,7.890,"双塔食品"
"XSHE","002482",1462345158000,19.950,"广田股份"
"XSHE","002483",1462345158000,11.800,"润邦股份"
"XSHE","002484",1462345158000,19.980,"江海股份"
"XSHE","002485",1462345158000,16.700,"希努尔  "
"XSHE","002486",1462345158000,5.680,"嘉麟杰  "
"XSHE","002487",1462345158000,9.560,"大金重工"
"XSHE","002488",1462345158000,24.240,"金固股份"
"XSHE","002489",1462345158000,8.090,"浙江永强"
"XSHE","002490",1462345158000,9.420,"山东墨龙"
"XSHE","002491",1462345158000,14.750,"通鼎互联"
"XSHE","002492",1462345158000,12.700,"恒基达鑫"
"XSHE","002493",1462345158000,12.590,"荣盛石化"
"XSHE","002494",1462345158000,16.940,"华斯股份"
"XSHE","002495",1462345158000,6.960,"佳隆股份"
"XSHE","002496",1462345158000,30.470,"辉丰股份"
"XSHE","002497",1462345158000,7.430,"雅化集团"
"XSHE","002498",1462345158000,4.670,"汉缆股份"
"XSHE","002499",1462345158000,20.780,"科林环保"
"XSHE","002500",1462345158000,12.760,"山西证券"
"XSHE","002501",1462345158000,10.230,"利源精制"
"XSHE","002502",1462345158000,23.510,"骅威股份"
"XSHE","002503",1462345158000,12.790,"搜于特  "
"XSHE","002504",1462345158000,27.690,"弘高创意"
"XSHE","002505",1462345158000,6.510,"大康牧业"
"XSHE","002506",1462345158000,7.650,"协鑫集成"
"XSHE","002507",1462345158000,17.390,"涪陵榨菜"
"XSHE","002508",1462345158000,52.720,"老板电器"
"XSHE","002509",1462345158000,19.160,"天广消防"
"XSHE","002510",1462345158000,6.960,"天汽模  "
"XSHE","002511",1462345158000,15.170,"中顺洁柔"
"XSHE","002512",1462345158000,19.100,"达华智能"
"XSHE","002513",1462345158000,14.540,"*ST蓝丰 "
"XSHE","002514",1462345158000,20.530,"宝馨科技"
"XSHE","002515",1462345158000,9.590,"金字火腿"
"XSHE","002516",1462345158000,13.440,"旷达科技"
"XSHE","002517",1462345158000,39.550,"恺英网络"
"XSHE","002518",1462345158000,24.800,"科士达  "
"XSHE","002519",1462345158000,20.530,"银河电子"
"XSHE","002520",1462345158000,19.350,"日发精机"
"XSHE","002521",1462345158000,9.230,"齐峰新材"
"XSHE","002522",1462345158000,17.130,"浙江众成"
"XSHE","002523",1462345158000,8.580,"天桥起重"
"XSHE","002524",1462345158000,7.580,"光正集团"
"XSHE","002526",1462345158000,10.160,"山东矿机"
"XSHE","002527",1462345158000,16.120,"新时达  "
"XSHE","002528",1462345158000,10.960,"英飞拓  "
"XSHE","002529",1462345158000,19.190,"海源机械"
"XSHE","002530",1462345158000,26.590,"丰东股份"
"XSHE","002531",1462345158000,11.880,"天顺风能"
"XSHE","002532",1462345158000,13.700,"新界泵业"
"XSHE","002533",1462345158000,10.660,"金杯电工"
"XSHE","002534",1462345158000,15.700,"杭锅股份"
"XSHE","002535",1462345158000,7.250,"林州重机"
"XSHE","002536",1462345158000,16.930,"西泵股份"
"XSHE","002537",1462345158000,25.550,"海立美达"
"XSHE","002538",1462345158000,9.550,"司尔特  "
"XSHE","002539",1462345158000,17.250,"新都化工"
"XSHE","002540",1462345158000,7.690,"亚太科技"
"XSHE","002541",1462345158000,17.080,"鸿路钢构"
"XSHE","002542",1462345158000,9.040,"中化岩土"
"XSHE","002543",1462345158000,16.690,"万和电气"
"XSHE","002544",1462345158000,31.410,"杰赛科技"
"XSHE","002545",1462345158000,8.440,"东方铁塔"
"XSHE","002546",1462345158000,11.620,"新联电子"
"XSHE","002547",1462345158000,9.430,"春兴精工"
"XSHE","002548",1462345158000,19.040,"金新农  "
"XSHE","002549",1462345158000,11.640,"凯美特气"
"XSHE","002550",1462345158000,17.550,"千红制药"
"XSHE","002551",1462345158000,22.710,"尚荣医疗"
"XSHE","002552",1462345158000,13.970,"宝鼎科技"
"XSHE","002553",1462345158000,13.690,"南方轴承"
"XSHE","002554",1462345158000,15.190,"惠博普  "
"XSHE","002555",1462345158000,36.290,"三七互娱"
"XSHE","002556",1462345158000,13.470,"辉隆股份"
"XSHE","002557",1462345158000,20.040,"洽洽食品"
"XSHE","002558",1462345158000,119.100,"世纪游轮"
"XSHE","002559",1462345158000,14.760,"亚威股份"
"XSHE","002560",1462345158000,42.390,"通达股份"
"XSHE","002561",1462345158000,13.360,"徐家汇  "
"XSHE","002562",1462345158000,25.430,"兄弟科技"
